node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
75c9a805,0.007387126,-0.012840003,0.0028179935,0.024173962,-0.001951808,-0.003925767,-0.018011218,0.014636631,0.0056890547,0.028319437,-0.00018996741,0.025166392,0.008681716,-0.02113565,-0.0059529063,-0.017753845,-0.024839498,0.0191678,0.01806018,-0.027910244,0.014581254,0.016401663,-0.025003243,-0.0041715857,0.0126062995,0.00031995412,-0.022799952,0.02268867,-0.02704249,0.0018124435,-0.003431834,0.0001959384
d7a317f6,-0.0046164957,0.006095333,0.0019129994,0.01849402,0.014672336,-0.004795774,0.019970395,-0.008493571,-0.0051735924,0.0007694935,0.022920724,-0.020449286,-0.0054789907,0.020727083,0.0048179724,0.029220136,0.018808354,-0.015334921,0.02752117,-0.0009809843,0.00061187247,-0.013566936,-0.006489441,-0.027262736,0.009477917,0.017590499,-0.015589422,-0.027012872,0.018148929,-0.02831942,0.022484351,0.017557655
c14f4989,-0.017510787,-0.027374092,-0.0005102647,0.02814923,0.028705906,0.005397343,0.0043869116,-0.022121731,0.014042255,0.028130693,0.02018408,0.029754609,-0.0051014465,0.012144043,-0.0066910563,-0.027157718,-0.004959086,0.018818237,-0.021740355,0.01868243,0.0015956159,-0.0055626133,-0.029316746,0.008979969,-0.030214451,-0.015740583,0.015108217,0.0064404565,0.009623293,0.029212097,-0.0020916993,0.0064853
733a496b,-5.893924e-05,0.027776748,0.03001312,0.009774111,0.023722995,0.025823846,-0.025452208,0.018916784,0.0116546955,-0.026254432,-0.026788626,0.022695318,-0.016116759,-0.0113436505,0.0035313983,0.00039154576,-0.001173565,-0.02649742,-0.0050505283,0.013295222,0.028670287,0.004793172,0.0071472367,0.0049424255,-0.03143515,0.01109351,0.010435486,-0.0019280473,-0.01053678,-0.01891136,0.009401655,-0.009301289
576eb672,-0.017900456,-0.013348763,-0.0008605651,0.0051129963,0.005471385,-0.0090558855,-0.015872726,-0.008738994,0.015290574,-0.02683564,-0.0049265455,0.019801276,0.011245881,-0.011648529,-0.021525592,0.007837346,0.016768452,0.022669617,-0.023273462,-0.029785443,-0.0091705825,0.011737441,0.02623582,-0.0015184757,-0.01779897,-0.010854617,-0.029267773,0.027094545,0.024984006,-0.0034434283,-0.026705522,-0.024554785
aa49b0eb,-0.023545967,0.0008230149,-0.0116951605,0.022656733,0.030886138,0.01578919,-0.018989282,0.0034605903,-0.0029419397,0.0080658095,0.01693737,-0.0075639593,-0.027088506,-0.00928098,-0.018759008,0.000196106,-0.015183653,0.0095366435,-0.013093752,-0.0052556894,0.016062416,0.020276941,-0.012673188,-0.0018216834,-0.025300767,0.017711276,-0.027339624,0.024874149,-0.026735736,0.016038602,0.0019524741,0.027672222
847a9cf6,-0.017612461,-0.025942057,0.005592015,-0.01994356,0.012160989,0.030660778,0.017508144,-0.022437405,-0.026020655,-0.01741487,0.0031409436,0.018126631,-0.0071762684,0.01703679,-0.008294209,-0.012097011,0.019528404,-0.012262058,0.0008012654,0.011819801,-0.024966482,-0.008949078,-0.028816346,-0.012242467,-0.016057761,-0.02969431,-0.0022728203,0.006847243,0.011382128,-0.02026978,-0.029984906,0.0008965988
b070a6bb,0.013100334,0.008005905,-0.0003301455,-0.0041786847,-0.01944252,-0.0076070237,-0.012616141,-0.013948407,0.021138003,0.020096222,-0.005411843,-0.0065149604,-0.0018480434,-0.024800628,0.00432155,-0.018143503,-0.002273766,0.0075192596,-0.014797496,0.008330848,-0.005668667,0.00022481165,0.029233119,-0.0039617973,-0.019370874,0.018587023,0.012373119,0.03038132,0.022465536,-0.02894609,-2.3290946e-05,0.010580432
12a388ff,-0.020552553,0.028269408,0.0007066301,-0.006567695,0.016145682,-0.024767812,0.024912216,-0.023545561,-0.029525802,0.006873959,-0.019476568,-0.01177601,-0.020706085,-0.0043047746,-0.005683587,-0.015627917,-0.00082359376,0.0025094207,0.0142870005,-0.013849593,0.0082176,0.028102133,0.014159093,0.012940345,0.031014,-0.005158344,-0.0032500161,-0.0069990726,-0.015842421,0.02550287,-0.01724619,-0.03041482
586377aa,0.014662377,-0.009979707,0.029762795,-0.0062993877,-0.018923108,-0.029453648,0.01856943,0.016491788,-0.0022223082,-0.00086888834,-0.014192858,0.028615443,-0.005139159,0.0060841907,-0.029805234,0.007875734,0.006328476,-0.027768344,-0.0048669833,-0.0167755,0.014088573,-0.00022941138,0.013103854,-0.023731394,0.004149007,0.0047019855,-0.012407785,0.010362286,0.025579354,0.021129252,-0.014761057,-0.00874712
b36f9c84,-0.008318892,-0.011030608,0.018852482,0.012537398,-0.026038628,0.0007325825,4.1539257e-05,0.009040046,0.027482249,-0.012044181,-0.007306962,-0.0108808745,-0.019589987,0.0043627475,-0.016385987,0.020296928,0.016364424,0.02664198,-0.0024960404,0.016328791,0.008853501,-0.010166525,0.018645393,-0.008976167,-0.022491451,-0.017534386,-0.028362822,0.0032819114,-0.02359589,0.029531412,0.0077961413,0.0010164801
1b467848,0.00091123546,0.007901972,-0.027024763,0.007737486,0.0067437096,-0.02645202,0.008658444,-0.028310254,0.020323947,0.019698853,0.021166824,-0.020809151,0.008040334,0.015730964,0.010243237,0.017840324,0.030224232,-0.012077151,0.027947066,0.0139892,-0.020985818,0.026814805,-0.026071826,-0.023029169,-0.010010206,0.009167242,-0.0024629997,0.016631434,0.013810038,0.0074057085,-0.021854,-0.028930262
362e42e0,-0.02871782,-0.0018707612,0.016938087,-0.0039040856,-0.015760954,-0.016870808,-0.0118754245,0.0023472188,-0.015618095,-0.015575121,-0.015898375,0.021031572,0.020942338,0.019213941,0.021035507,0.026218649,0.0038179285,-0.01636142,-0.01968231,0.0011089275,0.030538887,0.011275234,-0.028745288,-0.0113051655,-0.017852433,0.029738382,-0.023243757,-0.0040544835,0.024237009,0.009889878,-0.014067894,0.010557478
385afb8b,-0.017789233,0.018872876,-0.009244077,0.0013389455,0.019959513,0.0076439837,0.021117868,-0.005629296,0.011068273,0.006670137,-0.026998691,0.02749449,0.025912594,-0.027839186,-0.015486354,0.025428172,-0.024981255,-0.022389138,0.015983908,-0.022062,-0.011570049,0.00096536655,0.01521206,0.012147577,0.015693452,-0.0013786745,0.028860006,0.022027036,-0.024244212,-0.017540801,-0.008694622,0.030863984
572014da,0.019021984,0.021145966,-0.0153703885,0.015790578,-0.014709577,0.011047559,0.022555066,0.0029566807,-0.006869965,0.0150704775,-0.012236451,0.018162696,0.017845262,0.014918427,0.013598488,0.027701043,-0.02270901,0.012940352,0.025598368,0.004390084,-0.0071770116,-0.0053827446,0.00900629,0.0013888272,-0.0033256216,0.014402683,-0.016556434,0.016673723,-0.011338794,-0.02400836,-0.017988231,0.012920227
acd60eca,-0.0017050037,0.00063395395,0.016159682,0.028305734,-0.029540598,-0.022695847,0.020083738,0.028553467,-0.01576427,-0.011307507,0.023538725,-0.00507613,-0.014358479,0.020590175,-0.015185223,-0.0053456514,0.009100475,0.0028881205,-0.026323788,-0.029793119,0.023147954,0.016271776,0.021474108,0.0016743011,0.020368507,-0.010922285,-0.003188457,0.018378079,-0.023788247,-0.012736849,-0.02402911,-0.0025545477
5ff2d9a7,-0.00077332766,0.021983381,0.025807625,0.025009084,-0.02265084,0.008496759,0.01784933,-0.02206166,0.030998083,0.02966785,-0.01743517,-0.019530918,0.016996482,-0.0057913098,0.00018324172,-0.010860489,-0.011796162,0.02479905,-0.016031794,-0.016916515,0.024819974,0.00046169132,-0.025943406,0.031105222,0.021504592,-0.02921163,-0.027984034,-0.0039287107,-0.030907918,-0.011398243,0.02486577,-0.00060999935
31976e38,-0.023483668,-0.028997637,0.017864043,0.0066483323,0.017047334,-0.030826211,0.025756478,-0.026535833,-0.020550262,0.005107218,-0.013134692,0.0077501093,-0.016121434,-0.020627731,0.019377263,-0.006333628,0.020861665,-0.0084777055,-0.0024260262,0.012789764,0.021677766,-0.004587894,-0.03160986,-0.007669203,0.022074543,0.02032441,-0.02030209,0.01062145,0.03047517,-0.024285028,0.0003279116,0.002450561
24bf603c,-0.015787778,0.024331696,0.011884636,0.02121488,-0.021411425,-0.014767768,-0.023569956,0.029262519,0.013448598,-0.0053320364,-0.025295451,0.0029640398,-0.013342173,0.011912024,-0.014254914,0.01927763,0.028562594,0.016655149,-0.020217286,0.007025567,0.001921162,-0.03039695,0.01586633,-0.01762156,-0.024299469,-0.019344985,0.004728585,-0.024440125,0.005148751,-0.013751653,0.012231752,0.008483864
fcf3bbf3,-0.007983639,-0.00096142536,-0.006569647,0.010215551,0.029909225,-0.029544335,0.0009129767,0.0061894013,-0.017852116,0.016099557,-0.024749203,-0.02433287,0.007623809,0.013857944,0.0173054,0.015852887,-5.151911e-05,-0.02823474,0.026601633,0.006910493,0.005605764,0.030257532,-0.0027747,-0.016464902,0.019585876,0.029366702,0.022844348,-0.029656328,-0.0114891995,0.0017036048,0.000113857604,0.02525616
9a118f8d,-0.010355598,0.006338256,-0.025318934,0.015528551,-0.023483573,-0.015732724,0.019604312,-0.014586799,0.01980134,-0.013090352,0.024075743,0.018774271,0.005317943,0.014847051,-0.00165498,-0.025301639,0.018428938,0.028203469,0.029508192,0.00722437,0.01676437,-0.023080459,-0.026220279,0.02814542,0.014884068,-0.007688712,-0.021645505,0.029527733,0.011552987,-0.007516855,0.028339898,0.026434412
ca0967a6,0.013856644,-0.025254963,-0.011535527,0.013332104,-0.013045859,-0.015374889,-0.021973522,-0.016924292,0.0061604367,-0.0104892105,0.0298669,-0.0008002238,-0.024184132,-0.016619673,0.00037404778,0.0107814735,0.017070176,0.03040631,-0.0073294356,-0.02416903,-0.013596202,-0.00205754,-0.013650448,0.02282513,-0.024915237,0.002109091,-0.0040398487,-0.010679065,-0.01604587,0.011414493,0.0033248216,0.011121544
65b8a85f,0.0003605088,0.025067354,-0.023330167,0.010260031,0.015562268,-0.030464299,-0.0065052174,-0.011144185,-0.006650568,0.022521248,0.017168894,-0.012341792,0.018034358,0.024047095,-0.019310309,-0.011359024,0.002105666,-0.02671016,-0.014671466,0.027212454,-0.0034584142,0.0005215521,-0.01804385,-0.006819181,-0.016386377,-0.02665964,-0.005224888,0.008288995,-0.00075870013,-0.01563256,-0.021960733,-0.008404073
bc0de3c7,0.015717272,0.010298246,0.019761793,0.003348145,-0.029206712,-0.026429847,-0.023132883,0.0016109413,0.008363149,0.01566517,-0.014944762,0.010484669,0.00093206536,-0.02300078,0.017785974,-0.0024749683,0.030447526,-0.02207456,0.019573215,-0.014685409,0.0068317913,-0.026002783,0.009132224,-0.023689754,0.013967808,0.0026042885,0.015135588,0.022095094,0.021126078,-0.022478392,0.013153425,0.019655036
31db9495,-0.01352815,-0.0005415846,0.02953497,0.004227158,0.0048931986,0.0013315382,-0.004225328,-0.022032699,0.017348025,-0.016822213,0.0034276696,0.0145349065,0.008830846,0.007681612,-0.0049223243,0.0043914504,-0.012631795,0.018648239,-0.025901152,-0.0015114751,0.030437019,-0.030493606,-0.009174078,0.0042654607,0.0011728846,-0.009406272,0.029113363,0.0038719773,0.012399934,-0.01084319,0.0031547449,-0.020563478
95aac0c4,-0.00030026326,0.006156258,0.011318175,-0.0018553665,-0.02420225,0.027315246,-0.012542879,-0.004035373,-0.021104585,-0.0106048575,0.023539657,-0.0034698066,-0.005239337,-0.012085007,-0.021442391,0.00030774565,0.013152374,-0.018156381,-0.010611649,-0.024755204,0.024950406,0.028831605,-0.02329374,0.011886101,-0.0041939,-0.0002841133,0.010277721,0.00074604154,0.0030467063,0.004641173,-0.021368887,-0.015384433
3a63a8fc,0.020027773,-0.008502754,0.013561989,0.012172991,-0.030560397,0.00727109,-0.005510588,-0.02534815,-0.0061254827,6.6633074e-05,0.03064438,-0.0042054174,0.012782136,-0.021499509,0.017758776,-0.025028039,0.015334195,0.0043865982,0.027619077,-0.011156378,-0.008254833,0.0011696841,-0.0007808088,0.008553188,0.013556269,0.013369126,-0.011575404,-0.017738145,-0.01849149,-0.0011162718,-0.018002912,-0.020118756
5411dc34,0.026803946,-0.030584125,-0.024565166,0.013007943,0.023661563,0.029980134,-0.024186749,0.0038931083,-0.024991708,0.009646188,0.002049317,-0.007889599,-0.020086113,0.014836446,0.027103635,-0.010113082,-0.0301308,-0.009001828,0.016427059,-0.015347665,0.018777996,-0.015936416,0.016066367,0.021145742,0.012764593,0.008851629,0.020308815,0.004503196,0.011514326,-0.0033345516,-0.0019362482,-0.029035673
f388cc0f,-0.027455268,0.021712063,-0.0026460423,0.007735647,-0.018260393,-0.00564954,-0.019613307,-0.02661116,-0.024779685,-0.003954257,0.024410643,0.0025016288,0.029948715,0.017659493,-0.02492696,0.028939389,0.0010434324,-0.009946604,-0.005168164,0.008845296,0.0068238284,0.014220489,0.0019282823,0.0048813676,-0.00064807996,0.017429624,-0.029074319,0.0019561823,-0.005492355,0.0046381913,0.011465997,0.003493501
4fd259ca,-0.0072355806,-0.028011711,-0.018273102,0.0080728615,-0.014715717,0.0036690682,-0.027063215,0.00543002,0.01393109,0.025495661,-0.023069328,0.002424515,0.02339777,-0.0105381785,-0.007958107,-0.03086981,-0.0093772765,-0.0073236534,0.011228864,0.011503466,0.000661986,-0.021470763,0.00042165772,0.0046132803,-8.8892884e-05,-0.018477868,-0.0052577537,-0.019467955,0.010956904,-0.006341903,0.018538853,0.020050121
641897bb,-0.0025578078,-0.0050980365,-0.00095082104,0.030282687,-0.00402563,-0.003701037,-0.006599722,0.016810607,0.011482048,0.019408612,-0.02220455,0.00034848036,-0.009621236,-0.018008249,-0.02401393,-0.019714352,0.011090102,0.0038585605,-0.015364922,0.029233634,0.020315705,-0.009102131,-0.00011595658,0.023523005,-0.027644621,0.02809768,0.013937853,-0.013244469,-0.0032138748,-0.015976656,0.01786942,-0.016883338
26c56102,0.019779827,-0.0010741893,-0.027985103,-0.020227548,0.00016857572,0.015369708,0.019832537,0.006454962,0.0055070985,0.014240903,-0.014267018,-0.012585544,0.0103474,-0.0050577903,0.01098234,8.070345e-05,-0.000941905,0.012116917,0.0048280987,-0.011954895,0.022022752,0.0033680412,-0.023664754,0.019088194,0.004336592,-0.029848576,0.0038633875,1.3507553e-05,-0.009021386,0.022193093,0.007732222,-0.011423685
bce666b5,0.0027274396,-0.007904248,0.01719559,-0.0062233647,0.00426944,-0.0004226798,-0.027071133,0.020832462,0.01811171,-0.011903624,-0.013419102,-0.007875824,0.0021492923,0.021964667,-0.0057762116,-0.011084223,-0.013898982,-0.0028577542,0.0023956567,-0.01693447,0.02379781,0.011926856,0.018017553,-0.026808662,0.02269279,-0.022944001,0.0035565833,0.005249879,0.004980191,-0.005668298,0.026554462,-0.016213918
cbf87679,0.024478236,0.020313753,0.0013149739,0.019815713,-0.008064595,0.010847225,0.0036859645,-0.022649486,-0.020663042,-0.015786152,0.029553976,0.0075790356,-0.013333079,0.018392308,0.016798222,0.02770301,-0.021753052,0.010366903,-0.003709432,-0.028305337,-0.012371765,-0.031188572,-0.013331104,-0.00878241,0.006475732,-0.020739257,-0.022681145,-0.021707565,0.018108921,-0.02682701,0.007124876,-0.02746123
09d9635a,-0.029112034,-0.0050711967,0.025325164,0.006856993,0.02661502,-0.004760191,0.023930378,0.0028614812,-0.007925451,0.010565303,0.012577243,-0.024800275,0.016637664,-0.015363142,-0.028890733,0.02869995,0.011331771,0.025935788,0.030153953,-0.029653829,0.008488003,-0.013671495,0.030175071,-0.027426153,0.0049879327,-0.0006935969,-0.012649048,-0.014266841,0.0033898652,0.019817699,-0.00970836,-0.011935648
1b710efa,-0.025572445,-0.0054545263,0.0026577692,0.01356426,0.015355617,0.014028209,-0.028867282,-0.0269697,-0.009567649,-0.007439719,0.02169221,-0.0031085636,-0.01769494,-0.02758919,-0.0032378132,-0.025818503,0.027923496,-0.0031062916,0.0067769857,-0.010237088,-0.02150933,-0.010720739,0.0014092813,-0.014916443,-0.0040180944,0.029583724,0.022296458,-0.0069559976,0.00074053,-0.017970448,0.003931098,-0.028454045
9405ad27,-0.0032724498,-0.022903848,0.005477862,-0.024764402,-0.031135175,0.013648228,-0.016929166,0.013134465,0.0021787898,-0.0018107163,0.009036473,0.018417556,0.017930314,-0.027237436,0.018864777,0.030376026,0.010628059,0.01098792,-0.0083047105,0.014075213,-0.0027285486,0.030398512,-0.017008107,-0.02379865,0.013946308,-0.030470967,0.01189874,0.012685332,0.0054282877,-0.015842183,0.0029376717,-0.006714452
1147dcdd,-0.0066409316,0.0036637923,0.029500611,0.029898427,0.00975965,-0.012051752,-0.030885138,0.029911319,-0.011034342,-0.002885099,0.029645057,-0.018117903,-0.0016904117,0.002512473,0.0028290933,0.0017781407,-0.007181096,-0.018377094,-0.030889787,-0.01887512,-0.029270964,0.03069758,-0.00516116,0.00435613,0.002904996,0.029878765,0.0063338643,-0.012471981,-0.011612202,-0.02638756,-0.005623465,-0.008770756
a3bf717a,0.019724037,0.02624919,0.010273045,0.024744745,-0.018258099,0.03094722,0.005416151,0.024059933,0.020650517,-0.017297762,0.020646771,0.02805231,0.009127024,-0.0016761516,0.018686358,-0.00827222,-0.00081626035,0.001842987,0.02711513,0.011017954,0.021572502,0.006111533,0.021863611,-0.0039792163,-0.0055368347,-0.020783775,0.029360821,-0.018430404,-0.019833254,-0.029087327,-0.026115477,-0.015278343
7c1b77af,-0.0035845784,0.0041323425,0.025725927,-0.022701232,-0.019449417,-0.028528806,0.029943975,-0.021582965,-0.030494671,0.030152554,0.030818956,0.008145279,0.0012519027,-0.009338692,0.018966855,0.013852452,0.008783628,-0.015043757,-0.024385806,-0.028062651,0.016159529,0.0051831356,0.02289727,0.006494071,0.024235798,-0.024995157,0.026211794,0.0137833,-0.008552936,0.0065798406,0.00048612006,-0.022257978
7f1ca1a9,0.017845279,-0.0017044193,-0.013154094,-0.0032712864,-0.014280153,0.019222898,-0.010939558,0.026763316,-0.007886581,-0.0061364993,-0.0072854483,0.014039056,0.022246324,-0.001668009,-0.020240994,0.004348055,0.029815212,0.01498236,-0.008943166,0.023152322,0.0005676319,0.025925865,-0.02295517,-0.0057682307,0.02033188,0.022009363,0.020651361,-0.017972527,0.0016768022,0.022146327,0.023513626,-0.008283442
78bf8afb,-0.013957613,-0.008306502,-0.010937764,-0.02998639,0.005045753,-0.023698261,-0.019840164,0.013753854,-0.017741062,-0.009396383,0.0019954708,0.029139912,-0.017506326,0.0025705025,-0.021861143,0.020494804,0.031012587,0.03090763,-0.013011971,0.030267369,0.022285797,-0.00041513392,-0.011423364,0.0049160635,0.011995863,-0.022824926,0.010882549,0.009091351,0.0025713865,-0.00902931,0.0075770007,0.017409489
a027cb45,-0.00015407996,0.027683951,0.0292177,0.018975917,0.023733752,-0.025079982,-0.017526599,0.028065726,-0.028038368,0.029525964,0.0014138863,0.029252507,0.006829162,-0.010890695,-0.012733224,0.001905738,0.023146328,0.0038669587,-0.02866255,0.0061520147,-0.0010133187,0.0063661635,-0.012096687,0.02482347,0.022116708,0.02073426,0.0112751415,-0.0042248424,-0.007854474,0.015009169,-0.010468668,-0.013640164
408c2657,0.025890008,-0.029359117,0.00024850146,0.008636686,0.01730127,-0.019202517,0.024067722,0.014050892,0.017227652,-0.0052255397,-0.020711994,0.017845469,0.010916013,0.029182691,-0.0034090993,-0.0077420576,0.01620092,-0.0056135473,0.023527596,0.02415834,0.01584545,0.016096108,-0.0062964885,0.029212857,-0.004740621,-0.004283522,0.014918528,0.022726,-0.0158787,0.029976968,0.007290773,0.0050365943
ac38406f,-0.024030082,0.023460003,-0.02609056,0.011283666,0.011655396,-0.02655819,-0.00039474553,0.018458873,-0.028716408,-0.0012013091,0.020119058,-0.0033523957,0.01710442,-0.02186289,0.026078267,-0.004588336,0.0120676905,0.0293157,0.0007329419,-0.0011410131,-0.02236694,0.018804962,0.024589365,-0.010333576,0.024335423,-0.022017408,0.0175958,0.006297657,-0.029778492,0.026200408,-0.028100623,-0.023143543
0ce1928b,-0.01231301,-0.0006042199,-0.03127603,-0.011658444,-0.018099729,-0.01615658,-0.012269201,0.0036950156,-0.010256944,0.021924073,0.006492088,-0.0018765333,-0.027784579,0.003094455,0.0040579834,-0.006209226,-0.028683994,-0.014367438,-0.013983507,0.01494192,-0.0026499084,-0.021538293,0.012161654,-0.024453506,0.030403959,0.022749295,0.027825113,-0.022604465,-0.019932643,0.0006315901,0.028471582,0.006657813
c9c69241,0.004599131,0.012033352,-0.01996274,0.022729581,-0.029734826,0.011261488,0.011453542,-0.012063523,0.008250087,0.013229967,-0.028013134,-0.00092097826,-0.0120648835,-0.030773753,0.021268098,0.023582548,-0.02847235,-0.028010206,0.02300794,0.017753402,0.0190712,-0.025366947,-0.027612777,-0.029227033,-0.023754619,0.0015882452,0.021198696,-0.011232961,-0.025989758,0.013228492,0.022553867,-0.012276808
634ecbff,0.007558177,-0.0024214736,0.024355648,0.0019721538,0.010456602,-0.015568876,-0.025339328,-0.012314683,0.005133251,0.022751281,0.015729902,0.001116283,-0.023230704,-0.027875597,-0.016665323,-0.030689044,-0.028920103,-0.014598159,0.012528076,-0.011432778,0.0057248855,0.0123842,0.026211044,0.028202327,-0.0012400481,-0.02297496,-0.008880911,-0.014122856,-0.014661302,-0.03023839,0.025670826,0.024181513
8beaa9e5,-0.023738855,0.020035302,-0.027998716,0.018838722,-0.014897834,0.019453563,0.011590639,0.029563107,-0.024209665,0.016475787,-0.001676502,0.0012852679,0.016339341,-0.018327683,-0.017724177,-0.01667061,0.023940967,-0.029310247,-0.020615796,-0.028152678,-0.02283012,-0.020341035,0.02290722,0.0037886084,0.012721336,-0.016531076,0.019983279,-0.017416157,-0.028769957,0.0053676395,0.0053845495,-0.00659964
3dc5d1e5,-0.02364058,0.027863666,0.00012340555,-0.013424863,0.024888147,0.019449364,-0.0062426515,-0.019076526,-0.0015654671,0.016798735,0.005181958,-0.0013950568,0.027110012,-0.003151919,0.0023449343,-0.021438528,0.027982399,-0.008911325,0.003083242,-0.030744614,-0.024896836,-0.026534637,-0.019701568,-0.007795665,0.030195447,0.0065341787,-0.028524363,-0.016382279,-0.006872306,-0.0035031748,-0.028377865,-0.010416466
b73f4064,-0.004477507,0.019062422,-0.018476643,0.002595597,0.008031729,-0.0057249367,0.005631418,-0.01735558,0.00093955034,-0.021130161,-0.020297257,-0.020835795,0.013242788,0.005321316,0.002404176,-0.017438611,6.428639e-05,0.018608382,-0.014969838,0.018803539,-0.027464194,0.00617571,0.018337168,0.026308885,0.0038403966,-0.008808412,-0.016744876,0.017536428,0.014586328,0.014928538,0.010376704,-0.008337078
