id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,is_sar
385afb8b,-0.014461039,-0.005730118,-0.005665245,-0.02501765,0.01622338,-0.005659826,0.016008954,0.0036857182,-0.014459212,-0.019546552,-0.0033539769,-0.007408691,0.004767444,0.019508347,-0.023960229,0.005540853,-0.02675628,-0.0077843694,0.01668178,0.02006493,0.0038836647,0.020596413,-0.027818138,-0.014756364,-0.025034191,-0.01705619,-0.002370117,-0.025531227,0.017615244,-0.031231029,-0.0031029177,0.020872608,0
572014da,-0.012710686,0.012151171,0.014240664,0.027531201,-0.013481262,0.00012868321,0.018987114,0.0052126893,-0.0026122702,4.056386e-05,0.029585179,0.0076675857,-0.017003996,-0.02346449,0.023798347,0.011468092,-0.0029086808,0.006777572,0.025330458,0.00025024926,-0.0024790177,-0.027678216,0.023506854,0.019537052,-0.008799775,0.01280902,-0.014476298,0.030858334,-0.029179288,-0.014564201,-0.0033065581,0.02168146,0
acd60eca,-0.0016579455,0.0007490803,0.016593006,0.028438974,-0.029174725,-0.022695247,0.02019179,0.028366128,-0.0160556,-0.011603027,0.023272868,-0.0049008136,-0.014597745,0.020649713,-0.015335419,-0.005756386,0.008931349,0.0032797817,-0.025606452,-0.029781427,0.023477538,0.016026376,0.020959355,0.0024168496,0.019795833,-0.010940807,-0.0034168495,0.018447166,-0.02398442,-0.012534796,-0.023589576,-0.0028979625,1
5ff2d9a7,-0.019849949,0.011319978,-0.018369649,-0.0018012254,0.022823477,0.0050260248,0.011956069,-0.014901067,0.023203455,-0.018549524,0.0020026877,-0.028064087,0.00045214643,-0.022796193,0.026540905,-0.02296325,-0.012889473,-0.0027426688,-0.029921817,0.02169965,-0.021795362,-0.026322559,-0.0035572625,-0.004395069,0.024782667,0.02551702,-0.023801181,0.009280066,-0.008553424,-0.030536117,-0.008453584,-0.028274463,1
31976e38,-0.0027003149,-0.010524538,-0.0014443671,0.02359209,-0.0024790016,-0.0054914714,0.008913941,-0.026360122,0.025019728,0.02747867,-0.03031907,0.007508272,0.03143006,-0.024543911,-0.022105621,-0.024597313,0.026852857,-0.0020169162,0.029087717,-0.025702339,0.012036259,0.008196715,0.0023226265,0.0072638206,-0.023441765,-0.029431708,0.0075522875,0.019937266,0.025301576,0.01810264,-0.00237798,0.026463037,1
24bf603c,0.019315375,-0.028752362,0.022221573,-0.024365293,-0.014751818,-0.012440997,-0.031231945,0.009458544,0.016754473,0.013619973,0.027470667,0.01665258,-0.023707455,-0.018750552,-0.017309224,-0.012811549,-0.012019023,0.028879352,0.009791865,0.019870207,0.006393639,0.0029183093,-0.024596252,0.0071339565,-0.025990961,0.004550208,-0.025619753,-0.0032325813,0.00023200702,-0.026320415,0.011010892,0.009429164,0
fcf3bbf3,0.0020423247,0.029804885,0.028270878,0.02618103,-0.014402428,-0.02630014,0.02792309,-0.011162203,-0.02819989,0.0005241475,-0.01845698,0.0048264205,-0.016086215,0.020898191,-0.011760892,-0.012820574,-0.0062266514,-0.017643178,0.019511001,-0.008446606,0.0074297166,-0.028022783,-0.010612348,-0.0012893812,-0.0010509064,0.02853899,0.022797419,-0.01682888,0.019234085,-0.0005617062,0.014541568,0.012761828,1
9a118f8d,0.0032147607,-0.0039559496,0.02881988,0.02020527,-0.025547273,0.008109469,0.026374256,0.030746298,-0.002747483,0.00033392152,-0.020513559,-0.014484113,0.012130694,0.0028638374,0.0073480434,0.018393366,0.030428194,-0.0023615286,-0.0017701451,0.023544308,-0.0075238785,0.01629126,0.022129564,-0.008763972,-0.028728737,0.020618329,0.006776613,-0.02477311,0.020431321,-0.008310952,0.013105081,0.0124459835,0
ca0967a6,-0.0068485215,0.0013490602,0.010029601,-0.0123437885,-0.001119025,0.02712989,-0.020513764,0.023939446,-0.009453025,0.003080374,0.012076874,-0.016581228,-0.018121075,0.02215181,-0.0038210496,-0.00023258294,-0.020203475,-0.005872047,0.029735519,0.017549628,-0.008507946,-0.025544653,0.028449602,-0.018809166,-0.023857577,0.024439719,-0.006787697,0.005654364,0.0030608182,-0.0053321854,0.029614273,0.010483293,0
65b8a85f,0.0155449435,-0.0092132045,0.015561556,0.0036632046,-0.012828612,-0.011382361,-0.028194632,-0.0054219365,-0.00084760867,0.022958087,0.013547849,-0.020459197,-0.01379977,-0.02888067,0.026509443,0.02519039,-0.017392164,-0.01672433,-0.018687807,-0.021462157,0.018558055,-0.004804328,0.012291018,-0.018209012,-0.003370929,-0.00980125,-0.029108161,-0.025978573,-0.0013491133,0.026324224,0.0295427,0.027579093,1
bc0de3c7,0.002322663,-0.016901053,-0.015671704,-0.010648862,0.018067876,0.006405409,-0.018033268,0.004278292,0.017697748,-0.028133893,-0.012002526,-0.00026633803,-0.028192846,-0.010547371,-0.022015866,-0.031335305,-0.00017598688,0.0014667187,-0.026932891,-0.030989613,0.014715574,0.0301785,-0.024083195,-0.008602731,-0.024235588,0.023081822,-0.0010565412,-0.011771372,-0.013754607,0.030366752,0.0153996525,0.029201599,0
31db9495,-0.024667444,0.0027775855,-0.027748592,-0.011081096,0.0014562967,-0.009272145,-0.020257737,-0.013559691,0.0062939236,0.017605998,-0.007938808,0.02335432,-0.0004414015,0.014136091,-0.027344808,-0.010303823,0.030350026,0.023320585,-0.019080823,-0.010265074,0.017223189,0.031220786,-0.0026114527,0.0006183923,0.030959537,0.015696721,-0.013523926,0.019697376,-0.01171063,-0.020066768,-0.008736734,0.0301177,0
95aac0c4,0.017789591,-0.0015771382,-0.017851494,-0.029575959,0.0027566378,0.0076802806,-0.009437557,0.027674051,0.0053951754,-0.0036079488,-0.025503177,0.006962934,0.005006593,-0.02098146,-0.013366108,-0.015602701,0.0021958614,-0.026095202,-0.013506314,-0.0268338,0.026158024,-0.009476801,0.024030373,-0.022215921,0.002701762,0.011888356,-0.0026420432,0.020271817,-0.027046211,-0.015978476,-0.02409207,-0.015731698,1
3a63a8fc,-0.02031748,-0.020399617,-0.009357901,0.012862573,-0.029471872,0.009070409,0.018324682,-0.0148175275,0.010389228,0.030111045,0.0058700936,-0.0016298135,0.0088154,0.02815621,-0.00073232554,0.029527655,-0.0027406674,0.025161117,-0.024858601,-0.0024016683,0.02276434,-0.013546543,0.017068798,0.005062709,0.02615086,-0.0033161954,0.029208833,-0.002062745,0.01678221,-0.016152982,0.01943287,0.021328144,1
5411dc34,0.01505682,0.0073887384,-0.01171712,0.014734902,0.016698746,0.024765082,0.025252244,0.022108601,-0.009424177,-0.010674772,-0.008345724,0.010934671,0.0026793263,0.014081643,-0.01784304,-0.009939661,0.025485009,-0.017766196,-0.026691014,-0.029714081,0.019267455,0.028232908,-0.0031214235,-0.02871639,-0.0052656303,0.012416874,0.016850863,-0.008131634,0.0025144024,-0.002128,0.01963411,0.0020314136,0
f388cc0f,0.02224592,0.0009969788,-0.01911164,-0.0071688266,-0.027606139,0.017961452,0.005830982,0.008757861,0.020089224,0.0046137753,0.02886859,0.025739184,0.005117296,-0.02686455,0.02207047,-0.0033658403,0.021955661,-0.006791846,0.011961473,0.012517953,0.010028048,-0.009137099,0.022290498,0.026740877,0.021706156,-0.021399455,-0.011335034,-0.017060716,0.009689942,0.015213859,0.009056471,0.028393393,0
4fd259ca,-0.029951332,-0.026854053,0.010692887,0.004478349,-0.019740496,-0.027158808,-0.027918002,0.010450222,-0.008838477,-0.02526569,-0.029825639,-0.0010717219,-0.015378179,0.0029033835,-0.014091278,0.00048611755,-0.02241627,0.00513874,0.026622225,-0.009391808,-0.010532026,-0.021225212,-0.014760969,-0.0050023505,-0.025425084,-0.010735542,0.024544533,-0.010897339,0.006155998,0.0120448815,0.0021898246,0.004526691,0
641897bb,-0.024609672,0.008677603,0.021964673,-0.02017601,0.030484628,0.026886538,-0.028942263,0.009955525,0.016324285,-0.0021696645,-4.9157046e-05,0.001042207,0.029102372,-0.013884126,0.026498962,0.02944399,-0.0176104,0.010222233,-0.021906424,0.023087917,-0.00066686585,-0.015300729,-0.030822773,0.027349504,0.006558401,-0.029615818,-0.016133074,0.01332314,0.027356636,-0.012280931,-0.0155318845,0.031263184,0
26c56102,0.005816203,-0.030972358,-0.026493477,0.026996108,0.02273664,-0.023391252,0.026456231,-0.02198254,-0.026930505,0.0007293392,0.01643244,-0.0023240407,0.011592978,-0.0136442445,0.018104406,0.021981783,-0.013705564,0.0102539295,0.025586516,-0.0140555,-0.028479887,-0.008969857,0.019812487,0.027118351,0.009849881,0.015592332,0.014634996,-0.019896833,-0.012496658,0.0042597386,0.0068256864,0.015674623,0
bce666b5,0.01492178,-0.024987495,0.0034562263,0.021131858,0.0070181387,-0.030815557,-0.0055833734,-0.01370084,0.024761304,-0.025278391,-0.030127894,-0.0082004815,-0.030690543,-0.016765665,-0.022810351,-0.0009456225,0.0030693985,-0.020246921,0.0013659856,0.029965477,0.012988244,0.00047195595,0.022530185,-0.011209308,-0.028468844,-0.019240981,-0.0008482591,0.018378146,0.0128139835,0.029011006,-0.014983435,0.00826378,1
cbf87679,-0.011809736,-0.0277509,0.028188895,0.0025892928,0.0038777918,-0.015794115,0.0013228947,0.031097542,-0.017340528,-0.0060754134,-0.0018882446,0.01813562,-0.018728074,-0.017404411,-0.013883075,0.006076026,-0.005090019,-0.016016416,0.009090192,-0.0239728,-0.014933708,-0.022009248,-0.017959002,0.0020868622,-0.0016705735,0.030202264,0.002451501,0.013478113,-0.021447392,-0.022046285,-0.013376449,0.0072133304,0
09d9635a,0.0004203171,0.028049396,0.01689421,0.017401394,-0.017404744,0.016857428,-0.017530547,0.008112205,0.022549154,-0.0019751852,-0.0128582455,0.023497505,-0.013772509,-0.0020698265,-0.012379181,0.0096971085,-0.0049317465,-0.0060597756,0.025111064,0.022571132,0.0146056935,0.027192818,-0.019581445,-0.01834925,-0.019765327,-0.024385754,0.004388706,0.015317731,0.01915008,0.023283876,-0.022148427,-0.0031713797,0
1b710efa,0.02849125,-0.021220969,-0.011789812,-0.007450031,0.017441254,0.012445738,-0.007595155,0.030561415,-0.019885888,-0.019875051,-0.013074188,-0.020288536,0.026307778,0.029219026,-0.008972302,-0.002777995,0.022716831,0.027119314,0.019271653,0.009276683,0.026170066,0.0018518321,-0.025859164,-0.0033568367,0.011864964,0.028112812,0.02757741,-0.011693574,-0.016219039,0.009323762,-0.030843915,0.02064252,0
9405ad27,0.014199389,0.02723314,0.017125554,-0.015338898,-0.010913982,-0.0039483905,-0.00083244615,-0.02593853,-0.02563142,0.007203385,-0.00534035,0.021278432,-0.0216665,0.021370454,-0.02621653,0.0138661405,0.02078211,0.0129176965,0.030264081,0.030842282,0.027616123,0.007297841,0.028827297,-0.013252819,-0.004500654,0.024723314,-0.008468109,0.015104666,0.018221093,0.0087813325,0.009147331,-0.015795114,0
1147dcdd,0.0010656775,0.027132105,0.015349639,0.012611397,-0.015978636,-0.008365226,-0.019147445,-0.02214145,-0.025591731,0.02515241,-0.028828917,0.008262359,0.015045165,0.030464735,-0.007941039,-0.031264134,0.011127146,0.006055737,0.02568223,-0.016660279,-0.002247121,0.015575873,0.0006082426,-0.011170491,-0.023372432,0.024057388,-0.02931247,-0.0014365163,-0.00978334,-0.0064538694,-0.007994505,0.026482504,0
a3bf717a,0.023076857,-0.023653729,0.024996096,0.0050289948,0.008609498,-0.009898573,0.0043699965,-0.025207916,0.0059412625,0.004126397,-0.018135587,-0.0030172619,-0.0144633865,-0.031186566,-0.021951875,0.010021699,0.014518721,-0.026452405,-0.017659025,-0.008668322,0.014653168,-0.025276823,-0.021432469,0.014572873,-0.026521245,0.030342583,-0.004800016,-0.027084854,-0.029432781,0.024037814,0.0068248194,-0.0010467966,0
7c1b77af,-0.0029328563,-0.002632721,0.014542955,0.0024544736,-0.005003286,-0.02661332,-0.030808562,0.018242916,0.016261332,-0.025928913,0.009336454,-0.003150405,-0.02303428,0.024279758,0.009870065,-0.016134651,-0.011409526,0.012114322,-0.015165541,-0.017101409,0.02521206,0.012897615,-0.005573749,-0.020810058,0.022024062,0.015159969,-0.008113361,0.013780219,0.009163255,-0.018453715,-0.022347393,-0.005275833,0
7f1ca1a9,-0.0062775556,-0.030645132,-0.0043538087,-0.02105513,0.003582992,0.015383127,0.030668683,-0.0135628125,-0.008893793,0.015251208,-0.030994719,-0.022783654,-0.013035983,-0.005785135,-0.009071235,-0.01611473,0.0069722612,0.02475013,0.01511618,0.027213546,0.027056346,-0.016264053,0.023903891,0.017010324,-0.012364324,-0.012101793,-0.0027390062,-0.0010732046,-0.026781028,-0.017195279,0.021433828,-0.02093499,1
78bf8afb,0.01909983,-0.013426421,-0.027896013,-0.007390685,-0.017128937,-0.004176451,-0.024569236,0.030635996,-0.009435528,-0.002940799,-0.0034078187,0.006871303,-0.02841641,-0.02410555,-0.018456206,0.021984188,0.010333453,-0.025644578,0.013325409,-0.02807663,0.0152115105,0.01037891,-0.013645093,-0.023596518,0.0063552526,-0.026633393,-0.017997093,-0.028050344,0.0037048673,0.008556559,0.029326664,-0.026955185,1
a027cb45,0.008134129,-0.0058815987,0.03150115,-0.018133754,-0.019919569,0.024100097,0.027397903,0.002100853,0.0109144915,-0.01056194,0.029578237,0.025186928,-0.009452089,0.009737199,-0.026339212,-0.013838732,-0.00074071,0.008951587,0.02701572,-0.011120095,0.0061246953,-0.0037374794,0.01002687,0.0019407484,-0.01681204,-0.0026736837,-0.0007196322,-0.020165345,0.014155205,0.024592645,-0.0035363624,0.015962644,1
408c2657,0.02063138,-0.012518089,-0.0069913333,-0.011729737,-0.027806096,-0.029479133,0.0040913606,0.014948358,-0.0030417622,-0.02116042,0.014674722,-0.005852623,-0.024572393,-6.282496e-05,-0.009739831,-0.0131800445,0.02395035,0.013809565,0.013484706,-0.017585406,0.023793926,-0.012300702,0.018517658,-0.01916981,0.019620309,0.02760924,0.015451018,-0.0074143438,-0.018880656,0.028826073,-0.014554635,-0.0062713693,1
ac38406f,-0.0013030844,-0.0026509063,0.02367242,-0.010983735,0.018714897,-0.009754413,0.011369458,-0.007130049,-0.016318567,0.00011268437,0.0026448853,0.030400688,0.027571889,-0.007033606,-0.005879247,-0.0040573766,-0.016558338,-0.010859541,0.016865196,-0.005198582,-0.03040855,-0.028807687,-0.005378778,0.0045991507,0.024034504,-0.009401601,-0.01218884,-0.010579706,-0.023896025,0.00090174784,0.0143779395,-0.031201674,0
0ce1928b,-0.029186375,-0.008404297,-0.028012492,-0.020201288,0.002918709,-0.0055307834,-0.028695479,-0.0019350456,-0.0039767073,-0.0024989608,0.017218923,-0.013271087,-0.0023122237,0.028281102,0.021776536,-0.018350132,0.001932441,0.017831946,0.018302033,0.029314762,0.01469868,0.03123291,0.025892854,0.026715249,0.0003441459,-0.011513765,0.0005772578,0.030160623,0.0041875313,0.009073835,0.007173513,-0.016916594,0
c9c69241,-0.00664474,0.021003028,0.026306529,0.023727141,-0.030283421,-0.0054224413,0.0077771265,-0.0008911863,-0.0016767367,0.026668042,-0.009654149,-0.023129724,0.005375911,-0.023392653,-0.008776116,-0.01759504,0.02643046,-0.005601755,0.022984771,0.008653429,-0.025588434,-0.030040868,0.026168264,-0.01142325,-0.016452279,0.015072307,0.014199597,0.024210628,0.0064214533,-0.013654699,0.025272904,0.013096505,0
634ecbff,-0.011825409,-0.0021794196,-0.010741214,-0.00062960316,-0.02996587,0.027296115,0.02640375,-0.028483605,0.020656379,-0.013224367,0.02217977,-0.0277422,0.021396859,0.021521848,0.020905664,-0.008888215,-0.015106849,-0.018171996,-0.022243444,0.0152792875,-0.012056925,0.009965566,-0.013232772,0.013178235,-0.020256659,-0.003813778,-0.024726361,0.013202926,-0.014996754,-0.0071200584,0.009854617,0.019504234,0
8beaa9e5,-0.02503511,-0.0052123982,0.005981129,-0.011366918,-0.00033830717,0.03124382,0.029245181,-0.013838021,-0.010185368,0.01642439,-0.029996216,-0.0030967945,-0.024461431,0.011959032,0.008665561,0.011947687,-0.011012674,0.028236765,-0.0079363305,0.011207232,-0.016114354,0.01385143,0.014465253,-0.0005695327,0.029926373,-0.020031732,-0.0034939651,-0.0035641275,-0.020937808,0.03054375,0.011285908,0.001067095,0
3dc5d1e5,-0.00857125,-0.008659661,-0.0072417436,0.020926388,0.020122886,0.018552786,-0.031194916,-0.031091651,0.02968827,-0.0025318183,0.0014282521,0.006450555,-0.007831202,0.014097171,-0.02325486,-0.013136563,0.013263931,0.028167099,0.005748882,-0.01807287,-0.018038737,0.022370324,-0.029051043,0.0245769,-0.025735226,-0.005610893,-0.017163837,-0.030444242,0.028657252,0.009560775,0.025325265,-0.013279242,0
b73f4064,0.019699538,-0.019199312,-0.023739958,0.011811791,-0.01433329,-0.012672399,-0.024778623,-0.027928336,0.022162784,-0.0012083396,-0.025961882,0.021720758,0.01772404,-0.020986369,-0.008000542,0.015187159,0.00614658,-0.01287515,-0.018962326,0.010967775,0.0011579229,-0.021027464,0.01611478,-0.002246387,-0.022694727,-0.030903704,-0.010622886,0.011875905,-0.016448742,0.014242717,0.020159727,-0.0087313065,0
