id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,is_sar
aa49b0eb,0.028646177,-0.016524209,0.03026831,0.029778186,-0.02239113,0.008321653,0.03040815,0.00967147,-0.006903459,0.01538124,0.015348853,0.017924981,-0.010468082,-0.025318917,-0.0051855817,-0.008408245,-0.009960276,0.0061611044,-0.030165924,0.03106439,-0.0053339247,0.0012467096,0.013868111,-0.03135682,0.013470107,0.029313087,0.027617387,0.0032647199,-0.0066517605,-0.027373046,0.019500677,-0.009600302,0
847a9cf6,0.020854346,0.011497073,0.029443681,-0.010787571,0.00639259,0.009772562,-0.013055953,-0.025546176,-0.016460428,0.026911162,-0.01703676,0.005593327,-0.020872172,0.018599939,-0.029688857,-0.019268343,-0.002223657,0.00907484,0.016463991,-0.018974526,0.010293841,0.031179173,0.014047023,-0.002185644,0.014881938,-0.030655256,0.0042602764,0.01148361,0.006820598,0.0032682787,-0.022471383,0.01886972,0
b070a6bb,-0.014375341,-0.007962463,-0.008699602,-0.0037376932,-0.029785253,0.010310337,0.02647607,0.0040828837,-0.016439172,0.007144052,-0.00659317,0.014391299,0.022238662,0.022235094,-0.01637966,-0.02997482,-0.00563719,-0.017271891,-0.021184834,0.023666155,-0.0038708723,-0.009729495,-0.022068013,0.017248243,-0.009485707,0.016769005,-0.00036010752,0.023908148,-0.010414451,-0.014538623,0.0075414386,0.022075227,0
12a388ff,0.0031747813,0.02110943,0.020720718,0.024843378,0.016787367,0.01084777,-0.024918592,0.004380425,-0.00546717,-0.015422275,0.019336918,-0.0025038891,0.00075576385,0.01643319,0.025013,0.016589914,-0.0044362494,-0.015331011,-0.0044598533,0.027286703,-0.022109982,-0.020996295,-0.010851008,-0.02466733,0.029373635,0.009207826,0.006705248,0.027798908,-0.026961906,0.024954857,0.008871017,-0.005317572,1
586377aa,-0.004240564,0.0167894,0.028111368,-0.0034048767,-0.013869103,-0.031071017,0.025402952,0.019571891,-0.011598399,-0.028390588,0.007732401,-0.002537699,0.016744653,-0.018905103,0.015997056,-0.00409761,0.0038492777,0.025085125,-0.011980566,0.03098767,-0.030958042,-0.020806966,-0.011015169,-0.023507666,-0.017205238,0.013104501,0.0030930801,-0.018767871,-0.019285189,-0.018499864,0.018440856,-0.009802947,0
b36f9c84,0.028061738,-0.003623025,-0.010401342,-0.008919405,0.023676004,-0.026563874,0.017602671,0.022870746,-0.02374992,-0.028644662,0.016781526,0.016206564,-0.02475073,0.015980745,0.015776496,-0.018378273,-0.00274004,0.018776884,0.015830602,0.0216749,0.015099202,0.025429903,0.026052164,-0.008125445,0.009798425,-0.023157194,0.024173595,-0.006760123,-0.008789391,-0.0021595492,-0.0009772542,0.00092142465,0
1b467848,-0.028345019,-0.014997148,-0.015778212,0.029262757,0.016582653,-0.02293162,0.015889185,-0.013726965,-0.018368302,-0.009800144,-0.016482687,0.011448445,0.030815398,0.030481461,0.015303972,0.022165244,-0.0005222996,0.012057277,-0.020257715,-0.023600388,0.029269438,0.027554113,0.02735821,-0.0038971924,0.025600761,0.005702772,-0.010548357,0.028089423,-0.0147732375,0.010875603,-0.0073721977,-0.020945586,1
362e42e0,-0.024089266,-0.0023877742,-0.011771751,0.02769851,0.02099014,0.0070249713,-0.018170001,0.00901229,-0.03126441,0.026890712,0.030442279,-0.0059500216,-0.027065521,0.021227876,0.030731505,-0.02001626,0.011627722,-0.021789651,-0.006642231,-0.019870253,-0.013305083,-0.020718362,0.016902646,0.022817912,0.0020925913,0.02566958,-0.029574987,0.01574531,0.018760163,0.02580528,-0.02210656,-0.00048463096,0
385afb8b,0.0066857617,-0.014884806,-0.024534952,-0.009393321,0.007898018,-0.0031600164,-0.029527502,0.01566495,0.03093994,-0.008091331,0.018186927,-0.0087301675,0.0126132155,0.0049041933,-0.016933683,-0.026858049,-0.018171787,0.0049564303,-0.010579107,0.009741938,0.0066943583,0.0117606865,-0.003129538,0.01992235,-0.012925276,-0.018891234,0.029508943,-0.015430427,0.020321762,-0.00094927975,0.010926946,-0.020448163,0
572014da,-0.016472904,0.00021243373,-0.02604144,-0.0005473961,0.020661706,0.027867666,0.027302131,-0.02386189,-0.025074992,-0.0061412095,-0.018025795,-0.026527686,0.0004351927,-0.017643148,0.0044758855,0.021788409,0.02965668,0.015594726,-0.030348249,-0.019480862,-0.012798704,0.029837376,-0.022662904,-0.02869983,-0.016066853,-0.030743228,-0.010173956,0.014873554,-0.028514158,-0.0303377,0.01926067,0.030568385,0
acd60eca,0.030382326,-0.023289874,-0.007411003,-0.0060617784,0.025636684,-0.018671518,-2.5166748e-05,-0.0151878325,-0.030361712,0.016041072,-0.0273938,-0.013931177,-9.704353e-05,-0.0011931033,-0.024211396,0.030359719,0.015664339,0.029418387,-0.02543826,0.0141845,-0.01272029,0.0030491925,0.026657091,-0.014379105,0.014089899,-0.02119785,-0.011162887,0.029619955,-0.005398085,0.0016003263,-0.013112392,-0.024075504,1
5ff2d9a7,-0.0077852053,0.009043667,0.025603075,-0.0052483794,-0.009558789,0.0093169585,0.018171735,-0.02251525,0.007370932,-0.011388664,0.007218937,0.016144611,-0.003552128,0.016593872,0.011829822,0.0018170091,0.025381843,-0.003002741,-0.005002752,0.02120656,-0.02545551,0.0024611044,0.013477748,-0.007081363,-0.007463562,0.029907713,-0.0052729365,-0.02894215,-0.005565819,0.02228026,0.028774813,0.014126888,1
31976e38,-0.0006893858,0.029674847,-0.006313529,-0.022540767,-0.02433288,-0.031758234,-0.024983095,-0.019005341,-0.018774444,-0.004736208,-0.0015338379,-0.014776831,0.006408275,0.012364918,0.028338844,-0.014844851,0.015753064,0.02292481,-0.011752961,-0.023512734,-0.010399894,-0.02162435,0.020554496,0.029127643,0.025999444,-0.026784912,0.016352694,0.016263336,0.017538596,-0.026131611,0.00018596921,-0.0214706,1
24bf603c,0.026085358,-0.028053455,0.031056412,-0.011864333,0.01950045,0.0068890587,0.020195903,-0.029030388,-0.02102475,0.02700996,0.01953249,0.023425302,-0.029967874,0.006857972,0.015604381,-0.02972551,-0.02597275,-0.020421317,0.02856367,-0.023581497,0.021964591,0.025417471,0.03123064,-9.1113725e-05,-0.022549612,-0.020494964,-0.00032782194,-0.00019275966,0.008887384,-0.027716903,0.02852935,0.011713817,0
fcf3bbf3,0.008461867,-0.0026313746,-0.010707792,-0.0073260283,-0.01880338,-0.019030731,-0.00346561,0.025227726,0.031022761,0.009788223,0.012244126,-0.010260458,0.021150524,0.023391165,-0.016705917,-0.005938181,-0.006989376,0.021649852,0.027057176,-0.02048224,0.014469685,0.011008912,0.012150548,-0.030049538,-0.0009793086,0.020608192,-0.0040769363,0.02270517,0.028322143,0.030610904,0.012587706,0.030767322,1
9a118f8d,0.0024319498,-0.0028570048,0.03093115,-0.019933276,-0.029066129,-0.005141074,-0.008462638,-0.024486065,0.0025922002,-0.021650095,0.004001394,0.008543207,-0.0156425,0.024598313,0.025637738,-0.0028077823,-0.011198963,0.011596296,-0.015162148,-0.02763795,-0.002900141,-0.013040862,-0.024981484,-0.021070445,0.009663086,-0.0016818419,0.026501821,-0.015000987,0.010056586,-0.0010085285,-0.0009015623,-0.017456545,0
ca0967a6,0.017228806,0.009069732,-0.016798377,-0.017436404,-0.015300048,-0.019584019,-0.025949862,0.0033716024,0.0014156454,0.018219875,-0.030825572,0.024629856,-0.024748681,-0.0058730794,-0.020960102,0.01653347,0.005714131,-0.013421536,-0.019946152,-0.02361361,0.024141518,-0.013465241,-0.015781483,0.028125485,0.008250138,0.019754201,-0.0012068953,-0.012069988,-0.025380276,-0.017670322,-0.005109538,-0.02690879,0
65b8a85f,-0.014908831,-0.0007570819,-0.017771676,-0.010946143,0.0048570964,0.0053722165,0.02569983,-0.021362985,-0.0042925314,0.005210605,0.02799029,-0.02578473,0.0151757775,-0.024441954,0.003908124,0.008959266,0.02759407,-0.006256321,0.015801353,-0.0014806665,-0.025393076,-0.02453614,-0.0030758118,0.0044106687,-0.013364107,-0.015842482,0.009785957,-0.02632814,0.0028508496,0.024710778,-0.027195724,-0.020577453,1
bc0de3c7,-0.015218538,0.015893633,0.014044802,0.025635904,0.020305153,-0.011139901,0.006186299,0.029713806,-0.0030344385,0.018637037,0.002236465,-0.028278964,0.018671788,0.031017013,-0.028504245,-0.010525098,0.006387097,0.009344871,0.028820563,-0.013254417,-0.006029792,-0.020029161,-0.0061931456,0.023664612,-0.029194722,0.024213232,-0.009847895,0.02257326,0.008970921,-0.012581321,-0.026236987,-0.015253162,0
31db9495,-0.028738188,0.00058879587,0.021613766,0.013547911,-0.020396119,-0.018206373,-0.024311317,-0.009760766,-0.027534548,0.0067609968,0.010179621,0.026109127,-0.013082976,-0.011680875,0.005662391,-0.025790857,-0.02672536,-0.01346246,0.021420032,-0.025669567,0.023033818,0.012387004,0.0046344562,-0.02766071,-0.027211409,0.0028693073,0.00060041214,-0.0017269747,0.027386796,0.017480023,-0.017152496,-0.012863801,0
95aac0c4,0.0029993772,0.0103106825,-0.008621643,-0.00808112,0.030525442,-0.025803339,0.0273343,-0.006429329,-0.012286487,0.026247839,0.0025652875,6.5496206e-05,0.027975207,0.021224177,-0.004105044,0.007630558,0.030101664,0.026114006,0.006702152,-0.0061540464,0.013179886,0.02794209,-0.017043544,0.0026947772,0.018777467,-0.0052437778,0.026992816,0.02741093,0.00012929733,0.02811519,0.004474572,-0.014829493,1
3a63a8fc,-0.0008681704,-0.027170492,-0.018226285,-0.01320425,-0.0068563414,0.019689076,-0.0062952368,0.025964903,0.016781658,0.028946036,0.004622662,-0.018134221,0.031203652,0.0016696224,-0.02767056,-0.018602267,0.0039767674,-0.0029239731,0.0046681203,0.01589391,-0.0067148283,0.021842105,-0.031306867,-0.00381778,0.029757954,0.004967095,0.0023994495,0.0061301957,-0.017247137,0.028110318,0.011803536,-0.013449342,1
5411dc34,0.030420106,0.004574241,0.0056776595,-0.026318701,0.006625412,-0.016463848,0.0032692547,0.02514647,-0.026222454,0.02719047,0.018419512,0.009705933,-0.025650635,0.024463894,-0.026397675,-0.010530188,-0.019159302,-0.012594324,0.01156063,-0.023915695,0.004118375,-0.02369628,0.016494632,0.021001022,0.01245404,0.01866207,-0.013781968,-0.026555523,-0.013245196,-0.009877445,-0.022057425,-0.0013667321,0
f388cc0f,0.000899794,-0.0041363398,-0.0050210785,0.0024427846,0.026653774,0.00019789067,0.021881925,-0.030143635,0.01703065,0.0034588207,0.021065926,0.009079361,0.011855566,-0.012229662,0.003035549,0.018745288,0.014336772,0.017841058,-0.027746214,0.024338666,-0.011004453,0.028513115,-0.02017242,-0.006373121,-0.019608472,-0.023713522,0.0068047177,-0.0038899234,-0.0026711093,0.01818414,0.0013527867,0.01941813,0
4fd259ca,0.008412584,0.024398267,0.0034515942,-0.006042578,-0.007328917,-0.01214699,-0.03146001,0.025807256,-0.0019053785,-0.017515993,0.0019163119,0.011209859,-0.01467492,0.02882267,-0.024135524,-0.029123694,-0.016802628,0.021108141,-0.016658895,0.018923333,-0.005560694,-0.016704306,0.019177811,0.029336939,-0.0012049763,0.01594412,0.023829373,0.009154387,-0.024066547,-0.021923406,-0.008963286,0.021149633,0
641897bb,0.026053403,0.01992802,0.017887076,0.013256353,0.0069924095,0.013654428,-0.00067129073,0.029961066,-0.012423674,-0.013786985,0.006240564,-0.01948108,-0.025030047,-0.024771886,0.008725671,0.021988394,-0.029961336,0.0114499815,0.0020169993,-0.014029954,0.02215897,-0.013233825,0.013773457,0.015505705,0.0055721947,-0.01825029,0.018443163,0.02750927,0.016641788,-0.008208725,-0.026192416,0.0306231,0
26c56102,-0.008337859,0.024122342,-0.021422513,0.030254237,0.010084256,-0.027403325,-0.01351901,-0.0019940902,0.00032088356,0.020107988,0.0007257751,-0.023845885,-0.025944702,0.027210463,0.01768499,0.030655304,-0.002248731,0.0037555876,-0.0120232515,-0.01796504,0.012270299,-0.0021619024,-0.00547395,-0.012849809,0.027800132,-0.027457552,-0.022555571,-0.022194108,-0.0042806333,0.0021879137,-0.0056885825,-0.026557801,0
bce666b5,0.02149579,-0.025351439,0.0140568465,-0.020364244,-0.010892216,-0.0244391,0.00089116395,0.009924997,0.015823878,0.0004939325,-0.022326093,-0.0035677738,0.02307624,-0.0062826313,-0.012996715,0.029624622,-0.031198852,-0.015871689,0.031040795,0.027384918,0.009389222,-0.008542921,0.018368736,-0.010367949,-0.013382554,0.008290097,0.00630391,-0.005926978,-0.026583191,-0.0067384206,0.030937694,-0.019391377,1
cbf87679,0.010317173,-0.020985471,0.012773447,0.023098221,-0.015539437,-0.015338859,-0.013029932,0.012373421,-0.016050395,0.019581046,-0.010416465,-0.02551168,-0.012031891,0.02421975,0.0026550116,0.030668948,0.02097975,-0.02278149,-0.020710787,-0.0022127961,0.014508369,-0.027025232,0.026623446,-0.030331124,0.0097757885,-0.022676788,0.0093423175,-0.019162683,-0.02086795,0.022157844,-0.011760584,-0.01221087,0
09d9635a,-0.02409815,-0.0030102192,0.01945963,0.026994785,0.022996094,-0.007498057,0.02889868,-0.015268405,-0.029276771,-0.009751184,-0.029074484,-0.021460772,0.0034523983,0.025616935,-0.0047558243,-0.0061317747,0.016031237,-0.02211956,0.029775452,-0.018257707,0.029865194,-0.027859436,-0.0296329,-0.025100557,-0.014384683,0.009940191,0.026706854,0.0031928956,0.018295666,-0.005444172,0.0018510286,-0.014856653,0
1b710efa,0.025217934,0.010530918,-0.017511886,-0.0029442157,-0.007243247,-0.018598432,0.01913151,0.02183478,-0.014684053,0.009219093,0.026117245,-0.01839436,0.013075393,0.0010512113,0.01650923,0.029585766,0.02306594,-0.004840258,-0.009836265,-0.007138867,-0.0070319865,-0.018208053,0.030708555,-0.011249077,-0.009949289,-0.013292178,0.02569416,0.0103253275,0.017565116,0.01229903,-0.011120251,-0.0097760735,0
9405ad27,0.024681596,0.019031327,-0.029239845,0.0153755965,0.02619989,-0.0072511686,-0.020224474,0.02521998,-0.0006357263,-0.021136578,0.018227395,-0.0014667988,-0.0056835487,-0.021755937,-0.013251009,0.028252799,-0.021415887,0.0080987355,0.029546114,-0.016194832,0.019470124,-0.02515431,-0.019386748,-0.00054030964,-0.004854989,0.023246825,0.02695539,0.019616103,0.02483835,-0.01948373,0.009468869,-0.009603169,0
1147dcdd,0.022973686,0.00992188,-0.009147973,0.005752664,0.012519455,0.005940324,-0.005586603,-0.0026114865,-0.0038976497,-0.005799883,0.008129829,0.0056431955,0.01622936,-0.023723178,0.0056408797,-0.023686083,-0.006542732,0.008851988,-0.015330718,-0.014485864,0.02947926,-0.002814432,0.021085791,0.006817823,-0.012145205,-0.020649496,0.028366892,0.0012480869,0.020219294,-0.028115824,0.0038503748,0.0298861,0
a3bf717a,-0.0036454203,-0.028846709,0.02117825,0.0042563747,-0.031134395,-0.023812665,0.02248362,-0.015229864,-0.027042056,-0.008984261,0.020124767,-0.017283903,0.014221741,-0.007084037,0.026169332,0.02341262,-0.020691931,0.0023738379,-0.011446907,0.0064189243,-0.028996982,-0.0061534382,0.026439488,0.012768763,-0.022149373,-0.00020424435,0.014767019,-0.028192332,0.031256553,-2.2015736e-05,-0.031123597,0.024611466,0
7c1b77af,0.003156729,0.013033971,-0.0036278432,0.01559762,0.03037013,0.012744816,0.018663779,0.023394275,-0.016542222,0.026030943,0.028902862,-0.014435646,-0.021660443,-0.007484431,-0.01565078,-0.029014925,0.012020685,-0.0056104953,-0.02900594,0.013137575,-0.0008717595,-0.03004775,0.0073114485,0.010074597,0.0050095506,0.0022145947,-0.019301258,0.012151112,-0.0012813896,0.027078314,0.014288991,0.02797514,0
7f1ca1a9,-0.014178684,-0.022463728,0.008333583,0.009003358,0.029059175,0.014801796,-0.031023925,-0.019137051,-0.015877834,-0.0045635332,0.004072379,0.014557005,-0.018274773,-0.019437859,-0.0031834792,0.010553743,-0.006105363,-0.011890668,0.00089193427,0.0068728067,-0.009373543,0.0054984787,0.008248304,0.026506932,-0.008462549,-0.013810324,-0.0021496972,0.001625014,-0.013372007,-0.0018690564,-0.0007464656,0.017957194,1
78bf8afb,0.028525054,-0.0013599718,-0.016385071,-0.026716085,0.016959919,-0.027373193,0.0027039344,0.011056957,-0.015178023,-0.02180466,-0.024067188,-0.008125192,-0.02035852,-0.030361231,0.030624412,-0.01779935,-0.0014760355,-0.015017057,-0.01475546,0.0108371,0.02557874,-0.030316353,0.014335395,-0.029960353,0.0016516515,0.025583278,-0.017226933,0.021203753,0.0030472965,0.024286231,-0.017254306,0.029524013,1
a027cb45,0.03088428,-0.029671328,-0.008003217,-0.01069619,-0.012628137,-0.016892025,0.02656098,0.022942174,-0.029638208,0.009827388,0.019121813,0.01546204,-0.030147577,-0.031144239,-0.0101001235,-0.018898835,0.020986348,0.014933781,0.00017308381,-0.010835754,0.022410156,0.011063044,-0.005479342,-0.014885831,0.013566673,-0.01124387,-0.008080048,0.012301779,0.019684996,-0.015874939,0.0024253777,-0.012602553,1
408c2657,-0.02763609,-0.026340637,-0.025428558,0.010939831,-0.014413223,0.000664734,-0.018185724,-0.009181394,0.0007276256,0.0118072005,-0.02991958,0.009893211,0.02562643,-0.021582782,0.016530667,0.009413645,-0.029863039,-0.022967448,0.018438596,-0.013896875,-0.024243884,-0.00319455,0.015737075,-0.02332371,0.0020599877,-0.030738259,-0.024967372,0.0001735048,0.017563041,0.016664488,0.027172124,0.001367291,1
ac38406f,-0.0021902984,0.0028154543,-0.0019484487,0.003757389,-0.023827313,0.014414363,-0.01688634,0.01969664,-0.02022452,-0.021337975,0.013268891,0.026055148,0.017632997,0.026506769,0.015489377,-0.016303254,-0.03005046,0.005673081,0.0020324993,-0.023040937,-0.011390113,-0.011773936,0.027043022,0.020335156,0.02741426,-0.008088423,-0.005742038,-0.003549254,0.011865183,-0.012839708,0.019609315,-0.022863153,0
0ce1928b,-0.012798997,-0.011209348,-0.012311672,0.02397983,0.017274812,0.021869734,-0.029036814,0.024532117,0.01220555,0.025989853,0.0119095165,-0.023205347,-0.0123459855,0.015109284,-0.0019490839,0.017172905,-0.0019821902,0.013675649,-0.025391413,0.020146942,0.025932148,0.0009219334,-0.010898551,0.026375683,0.022064932,-0.017304422,-0.02158638,-0.03050726,-0.01044585,-0.016951831,-0.021863926,-0.02907222,0
c9c69241,0.02350555,0.013298696,-0.02660851,-0.0029432252,-0.0007382843,0.016758058,0.014651434,-0.019317634,0.026928708,-0.028028216,0.011466661,-0.028440407,-0.021294989,-0.00492256,-0.015359032,-0.003041833,-0.0133267725,-0.018082814,0.022452008,-0.005720787,0.004940478,0.0028702547,-0.014612152,-0.02310168,-0.022711823,0.0037709705,-0.029421117,0.021837892,-0.021761425,0.015297066,-0.005269766,0.001552699,0
634ecbff,0.007388707,-0.020401916,-0.02597752,-0.02439497,-0.013534099,0.022057885,-0.021252552,-0.0082675675,-0.023840182,-0.009382242,-0.007727416,-0.018761396,0.0013307247,-0.0009607952,-0.012648685,0.023373147,-0.0045794873,0.027309889,0.018637953,0.014308428,-0.024846584,-0.0061964123,-0.017850518,-0.011773538,0.024563525,0.007310294,-0.003299169,-0.011829187,0.013148968,0.010804577,-0.01032693,-0.028129615,0
8beaa9e5,-0.022038177,-0.01896105,-0.022105992,-0.01913228,-0.024706295,-0.009640133,-0.017603882,-0.028560787,-0.008658154,0.011577986,0.030415613,-0.010091047,0.021539778,-0.029536214,-0.028370315,-0.023807451,0.0031069554,-0.006669152,0.005617321,-0.026778286,0.017158864,0.018450143,-0.024507461,0.014267695,-0.018715128,-0.029317148,0.03097315,0.014616056,-0.018268034,0.0031335785,-0.017230483,-0.00093446474,0
3dc5d1e5,0.02686238,0.023861367,-0.02877508,0.029496923,-0.013316919,0.016060237,-0.029326813,-0.023722311,0.026949124,-0.004029266,0.020743214,-0.019662917,0.021856936,0.012887148,-0.010606236,0.015077233,-0.0085813,0.0013291747,-0.016829833,-0.02479916,-0.016245665,-0.008810666,-0.012773374,0.026048798,-0.020594494,-0.023440242,-0.005156064,-0.019324277,0.029522797,0.019697307,0.029679678,-0.0014311918,0
b73f4064,0.015802048,-0.023675408,-0.02127465,0.02141548,0.021957962,-0.023273619,0.03018448,-0.03037783,-0.0046113823,0.00033142426,-0.017076451,0.009680036,0.026548972,0.007449348,-0.027655624,-0.027008805,0.010968919,0.0071939854,-0.02484988,-0.016429994,0.0068029854,0.0043954244,0.028515339,-0.025684666,-0.018428527,0.0003983898,0.024218824,-0.0010301211,0.0049204775,0.012378629,0.02903114,-0.028224695,0
