node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
75c9a805,0.02389588,-0.013092513,-0.026228258,0.00984304,-0.00095493917,0.023276309,0.003880377,-0.016943522,0.021715853,-0.027443077,-0.028170375,0.012007458,0.0067454455,0.005811022,-0.024946505,0.023975909,-0.005591072,0.005032461,0.020764025,-0.022434387,-0.027596626,0.00828194,0.009395899,-0.030049834,-0.011690181,-0.013519529,0.008501573,0.02345894,-0.00952809,0.024554111,-0.028172264,0.018917002
d7a317f6,-0.023752417,0.010021484,0.007825486,0.02471406,0.012129017,0.020863898,0.00827899,-0.015188952,0.012731739,0.0054224855,0.006777174,0.020206016,-0.0025996186,2.9505578e-05,0.0028571715,0.012786607,0.005300141,0.0048389426,-0.0223304,-0.004443602,0.020327695,-0.012699931,0.026572542,-0.03018229,-0.025035549,-0.025244866,0.019514935,-0.0055706124,0.01874106,-0.027780376,-0.019266661,-0.010592313
c14f4989,-0.007829544,0.013347464,-2.7721387e-06,-0.028858297,0.019245362,0.0072560636,0.026299166,-0.02427534,-0.02582104,-0.011112169,0.026203806,-0.02182311,-0.0057624257,0.009841374,-0.022915907,0.017851666,-0.006938423,-0.015175643,-0.014864132,-0.016415194,-0.029788688,-0.008215312,-0.017522968,0.009806559,0.008085898,0.014955042,0.008918342,-0.016938398,-0.025710195,-0.02390371,0.0110639455,-0.012742808
733a496b,-0.0075942185,0.02466732,-0.015126668,-0.0051906263,0.028958343,0.025311628,-0.0019199409,0.018908562,0.016323175,0.026888713,0.02767222,0.0097458465,-0.0082717035,0.0038406828,-0.017401684,-0.02944179,0.025476394,-0.0033642815,-0.02989342,0.014325653,0.020874565,0.016072476,-0.0025608444,0.016420262,0.025999373,0.020016793,-0.028237961,0.0027463783,-0.0046617487,0.024819324,-0.009932181,0.013155742
576eb672,-0.021887537,0.022928152,0.0038146041,-0.018526493,-0.014757661,-0.03034589,-0.02054514,-0.021449652,-0.030049356,0.006104488,0.021040909,0.0148857655,-0.013080907,-0.009200721,-0.0066595017,-0.0017860084,-0.027948575,-0.00933971,0.023768434,0.023693245,0.0028375038,-0.018452225,0.030114334,0.017083703,0.021896847,0.0030943158,-0.009891369,0.025787108,0.020828804,-0.014868496,-0.0014022292,0.015272264
aa49b0eb,0.029959599,-0.018985074,-0.0085066045,0.02655285,-0.009428349,-0.021670153,0.008391871,0.019019283,-0.00032515227,-0.027014067,0.004879567,-0.016419342,-0.0042840187,-0.0100741675,0.021091705,0.025657317,-0.030742457,0.028907286,0.029094657,0.009841417,-0.007751638,-0.0072428305,0.027381673,0.023142327,-0.008470418,0.002798504,-0.019238824,-0.025823742,-0.020064281,-0.009119384,0.014856217,-0.022888277
847a9cf6,0.014116915,-0.011797106,0.01964369,-0.014556292,-0.0091385655,-0.012167245,-0.0070765144,-0.026511353,-0.027567916,-0.029996144,-0.020667352,0.001227489,-0.0149050085,0.029536001,0.006750621,0.0039997417,0.01911187,-0.015503356,0.018156746,-0.027119784,0.016015198,-0.0025198783,-0.031133696,0.027520591,0.015341683,0.012822966,-0.0053315572,-0.016850175,-0.02933609,-0.0029998794,0.022206435,0.0062264814
b070a6bb,0.017262034,0.0024477523,0.0042398404,0.010517918,-0.017252007,-0.007825348,0.0089426115,0.0023755603,-0.01913508,0.0015625982,-0.023090048,0.006644949,-0.023324447,0.02706045,0.01095147,0.011776327,-0.0034007097,-0.023873065,-0.022130296,-0.00866626,0.011043977,-0.00021040662,-0.031268273,0.006683332,0.030318126,0.0055791284,0.011568086,-0.0015841544,0.0074285376,0.030986806,0.024152199,-0.0018143381
12a388ff,0.018274391,0.019394394,0.0013049853,-0.023755696,0.012975896,0.01935991,0.010385889,-0.021828193,-0.02335936,-0.02916008,0.019996677,0.008889446,-0.018400805,-0.012630749,0.010736655,-0.014425152,0.0010822864,-0.0016654917,0.0015636492,-0.025155611,0.005327823,0.013974458,-0.023237297,-0.011231247,-0.023272399,-0.027181732,-0.014830553,-0.011589153,-0.015390994,-0.00096654514,0.019243551,0.028997758
586377aa,0.02673642,-0.016826687,-0.0110284155,0.031445764,0.027366292,-0.030558772,-0.0028554387,-0.019209404,0.0011544037,-0.0012845602,-0.008659022,-0.012032185,0.008297404,0.027997686,0.03113556,-0.00039272135,-0.025598923,0.012690729,-0.005620085,0.030732675,0.021421062,0.020641671,-0.0012438217,0.031137966,-0.026764331,-0.012226115,-0.019649208,-0.02277437,-0.016543737,-0.024397204,0.020671796,0.015954897
b36f9c84,-0.0059244256,-0.0008724642,0.004939281,0.012916716,-0.0052124946,-0.0051339436,0.019972978,0.0044311993,0.010424671,0.007876809,-0.016706588,0.024750272,-0.0030604925,-0.022044843,-0.019113969,0.0074796444,0.009719128,-0.007249812,-0.029912358,-0.026023401,0.025086794,0.014271398,-0.00035760622,-0.030402344,-0.026236735,-0.00021197354,0.011922667,0.00423549,-0.02215343,-0.030775988,-0.025083054,0.028547069
1b467848,-0.014729379,0.018489556,0.007739544,0.010383988,-0.0008628767,-0.026743663,0.010642978,-0.026069133,0.0008306098,0.003917539,0.019277155,-0.00538443,0.020035854,0.014843489,0.021040563,-0.019738745,-0.026763871,0.004185939,-0.017538087,-0.012023404,0.030997382,-0.003087177,-0.012891629,0.013574757,-0.01869505,0.02056066,0.030935654,-0.013937137,0.02019042,-0.03050051,-0.02595657,-0.027190013
362e42e0,-0.024496175,0.0066297343,-0.011553883,-0.004567829,0.016417542,0.007997141,0.006985507,-0.02200389,0.0038183432,-0.0006511245,0.019016622,-0.009328765,0.00374699,0.00032809883,-0.031329818,0.002420815,-0.013992684,0.0101080015,-0.024086073,0.0042882296,0.016529316,0.010664607,0.013550765,-0.0122592775,0.028563537,0.017361144,-0.009636158,-0.011040698,0.019417783,-0.017435014,-0.007543098,-0.010649153
385afb8b,0.020861983,-0.018153375,0.026071055,0.0016513108,0.009380171,0.027016172,-0.025365539,-0.009666899,0.007950449,-0.006686939,-0.0063230377,0.015530982,-0.000832472,-0.019636637,-0.023151547,-0.017854564,0.012151865,0.0009589876,-0.011558068,0.017701456,-0.026823953,0.0182218,0.023844752,-0.013913058,-0.011413312,0.016345672,-0.000512889,-0.024845477,0.01872726,0.025446313,0.012721936,0.023471473
572014da,0.0066479356,-0.0069095134,-0.031191906,0.0009828915,-0.024232348,0.02062304,0.0021394456,-0.020010114,-0.014440956,-0.011057297,0.025552358,-0.021333594,0.029926723,0.012968989,-0.017067393,0.015561926,0.012188423,0.0010705647,-0.009087915,0.018749276,0.009267751,0.0054621818,-0.030802375,-0.010955083,0.015304302,0.023044648,-0.0011196417,-0.014358084,-0.024221877,0.028524134,0.0106911175,0.0029307813
acd60eca,-0.001622449,0.000446053,0.015930155,0.028481476,-0.029261542,-0.022765229,0.020467967,0.028010832,-0.015862914,-0.011778122,0.022997057,-0.005066548,-0.014194472,0.020618549,-0.015490169,-0.006025635,0.008849308,0.0033602926,-0.025959477,-0.02929735,0.023539636,0.016017443,0.021173943,0.0019101171,0.019937394,-0.010782205,-0.0032107003,0.018147226,-0.024083933,-0.012332858,-0.023906732,-0.002515492
5ff2d9a7,-0.016392926,-0.00966722,-0.014624671,0.023806095,-0.026053058,0.028345069,0.021392504,0.025485422,0.02023932,-0.0144116115,0.0065451916,0.023470294,-0.015541234,-0.005234932,0.021471601,0.011248528,-0.003603878,-0.0049314676,-0.0062456164,0.005403403,0.01902155,0.009163164,0.019788915,0.0032059378,-0.02660428,-0.007819779,-0.028904418,0.009957147,0.00018005997,0.008660082,0.006928621,-0.023503566
31976e38,0.011008337,0.025060054,-0.023720434,0.003966786,-0.0005279263,0.012142099,-0.030011991,0.010004391,-0.0065536783,0.024000961,0.021025827,-0.013868735,-0.009244432,0.017753368,-0.014561557,-0.028628204,-0.023288662,-0.017651469,0.027818093,-0.0057388735,0.0072084917,-0.010291101,-0.018672112,-0.026673082,-0.012164974,0.02717991,0.024135392,0.013910173,-0.02071859,-0.0047318586,0.020272797,-0.012826842
24bf603c,0.008696975,0.020009648,-0.02601668,-0.011889036,-0.0043905256,0.0023544056,-0.004483034,-0.013218819,-0.025324235,-0.0051105027,0.020781303,-0.009268045,-0.015438996,0.01667516,0.015438669,-0.005811879,0.029032275,-0.01617832,-0.021697948,0.0074222214,0.021460379,-0.002301317,0.004014588,-0.0026752397,0.009645044,0.008911303,0.016552534,0.013374157,-0.015276107,-0.005920134,0.017209131,-0.013824322
fcf3bbf3,-0.012922677,0.021221057,-0.02423559,0.01973958,0.030144718,0.016288375,0.02106523,0.025416084,0.005491291,0.0089066895,-0.027079847,-0.009464448,-0.02097433,-0.009031718,0.027034245,-0.014549237,-0.020337917,-0.009276114,0.02613593,0.010640188,0.02789384,0.024047345,0.0111398585,0.016030489,-0.0102609,-0.010428379,-0.027342271,0.028365955,0.029102467,8.5259104e-05,-0.009708101,-0.018086614
9a118f8d,-0.0015876617,-0.015715763,-0.01300403,-0.015907666,0.031238377,0.019759716,0.011141028,0.019168776,0.0141042955,-0.022130104,0.023090176,0.018774018,-0.030351263,-0.03078753,0.0029217422,0.02752317,-0.022817263,0.0069311718,-0.007691795,-0.011650772,0.024890741,-0.015096032,-0.0043970924,0.028637147,-0.029729918,0.027749648,-0.000398463,-0.0054631196,0.001060297,-0.01723703,-0.021652937,0.0039456906
ca0967a6,0.015432038,0.026947014,0.008686574,-0.0073059574,0.016980644,-0.023150383,-0.0023145848,-0.0018378,-0.014037822,-0.0105288755,0.005575191,0.009237238,-0.01488962,0.00860342,-0.025643896,0.027479,-0.029689578,-0.019795153,-0.010606132,0.021097282,0.0022886829,0.012632022,0.022733826,-0.02263804,-0.019238928,-0.01985511,0.02797621,-0.00629899,0.0020753746,-0.002977708,-0.015858833,0.028010761
65b8a85f,-0.0048867976,-0.0021585834,4.570952e-05,-0.024910206,0.01523361,0.022903148,-0.028345643,-0.0042306874,-0.015821002,-0.0029109344,0.005275327,0.0010576838,0.009904155,0.028613022,-0.029153535,0.025325168,-0.022579333,-0.027995106,0.0009903861,0.010811563,-0.018808,-0.009363364,0.016141392,-0.0236399,-0.024992812,-0.026339436,-0.019134743,-0.01048907,0.008991525,-0.014860797,-0.01055704,0.021122644
bc0de3c7,0.010200314,0.003413035,-0.026162295,-0.009999114,-0.02030016,0.0068323794,-0.026866596,0.010080849,0.010299412,0.003125584,-0.025968555,0.017801119,0.02521095,-0.009001659,0.007305953,0.012432563,0.007636924,0.0041077286,-0.021298926,-0.030583948,0.0061180256,-0.029338116,-0.003410482,0.0008560181,0.0049848394,0.005249934,-0.02674683,-0.03041028,-0.007318693,-0.0068556173,-0.0017723661,0.0073094936
31db9495,0.010533705,-0.017137598,-0.004810949,-0.02265739,0.0021029883,0.025497667,0.0020831067,-0.012237532,-0.018386388,-0.022118619,0.016147548,0.0076293815,-0.026095727,-0.026773812,0.022312192,0.0064732274,0.0004989816,-0.015982157,0.021695785,0.01852389,-0.001094412,-0.02809229,0.021554025,0.009958248,-0.02178684,-0.028787345,0.0020206752,0.0020010816,-0.023601431,-0.017476507,-0.02520466,0.022307174
95aac0c4,0.011707719,-0.00055606914,-0.0016595861,0.0044992147,-0.028716505,-0.0049241544,3.0699716e-06,0.016553136,-0.0032901047,-0.0062790574,-0.009539362,0.009700454,0.025557399,0.03113266,0.009279544,0.030305285,-0.029508026,0.02404229,-0.004341024,0.023739101,0.0027711862,-0.017256707,0.025324516,-0.0020953747,0.0057520196,-0.030572198,-0.02038308,-0.021658635,0.01578105,0.005514614,0.009760536,-0.023185588
3a63a8fc,0.0077861743,0.016402565,-0.020910194,0.015915636,0.010664153,0.011548262,-0.015740098,-0.012102567,-0.0014705006,0.022298772,0.022080412,-0.009849695,-0.013979121,-0.0105044525,-0.02562841,-0.020412916,-0.013280262,-0.02869314,-0.028589966,0.009455084,0.016195174,-0.0016599689,0.0026301122,-0.017459588,0.010093193,-0.007977719,-0.0050170757,-0.0035375364,0.011882013,-0.015208333,-0.02076281,-0.015553888
5411dc34,0.026017237,-0.0210029,0.011979399,-0.019650182,-0.010753957,0.0018126811,-0.0012472267,-0.014392004,-0.025541114,-0.011334674,0.025210015,-0.023203913,-0.011318718,-0.01871494,-0.025400376,0.016423775,-0.024473624,0.011150399,-0.017076194,0.0035912136,-0.0025652943,-0.009292732,-0.0008767455,-0.0065307994,0.028330186,0.0024669778,0.014659446,-0.009269608,0.00019108887,-0.012809101,-0.0250623,0.010763788
f388cc0f,0.004823658,0.027831208,0.018271249,-0.0037736949,0.0017837796,-0.00971147,0.0038678092,-0.011563936,-0.015456518,0.0018624365,0.021850878,-0.023322826,-0.0024272613,0.02277604,0.017326059,-0.028849134,0.028261567,-0.011809889,0.03027766,-0.030607276,0.010546571,0.010614602,0.016487824,0.026229896,0.008160819,0.024568757,0.0021848895,0.007655526,-0.020054322,-0.018668901,0.020524273,-0.011472505
4fd259ca,-0.028565263,0.00055042154,-0.026892317,-0.028117293,0.0026594696,0.011854648,-0.015644286,-0.012768057,0.016006837,0.021259597,-0.028756866,-0.02829981,0.00840945,0.0038630662,0.017111458,0.017867919,-0.021227047,-0.020603545,0.010860055,-0.00033264759,-0.027866414,0.004839538,-0.0006919237,0.02895864,0.010120303,-0.01612508,0.021994783,0.017415391,-0.01271825,-0.015195303,-0.008112167,0.0055443402
641897bb,-0.01764134,0.01650304,0.02107001,-0.010682032,0.020108722,0.0049852883,-0.02325295,0.010486642,-0.01723203,-0.026235478,-0.0044367462,0.009344167,-0.015560675,0.0026247704,-0.0130737,-0.022477372,-0.019666348,0.00075532816,-0.029040856,-0.016848117,0.015932558,0.024226025,-0.018022014,-0.0032939047,0.006092569,-0.024173027,-0.011468367,0.029030574,-0.0010078533,0.022067232,0.011604524,-0.025363702
26c56102,0.003966751,0.025357343,0.021025406,0.0031092633,-0.009881678,0.0033060468,-0.012824489,-0.0096113,0.029821377,-0.023651304,0.0022907767,-0.012480682,0.02519163,-0.0014024996,0.015380847,0.02533385,-0.015074435,-0.026016373,0.0014964946,0.019238763,0.02569816,0.017120088,0.011348186,-0.013701986,-0.028444696,0.02505028,0.009464825,-0.0089324955,0.0161912,0.029341783,0.0006925346,-0.020286588
bce666b5,-0.0032583438,0.027950931,-0.009366326,0.0024950132,0.0031857006,-0.003020078,-0.024385467,0.018878415,-0.007393252,0.021638345,-0.021677878,-0.014943954,0.02787989,0.029836278,-0.010830313,-0.0033119097,-0.004691731,0.020371486,0.0070957355,-0.015366636,-0.010839451,-0.008658417,0.010241743,-0.01996449,-0.014461856,-0.00607799,-0.0111000165,0.024776269,-0.0032964312,-0.011273127,-0.019379813,0.016136747
cbf87679,-0.015164581,0.013206987,-0.02210003,-0.0033819114,-0.025333302,-0.031417824,0.008912919,-0.011923277,0.018004915,-0.014591418,0.0013397282,0.013202058,0.0180026,0.009188299,-0.0075406586,-0.029491873,-0.01339383,0.0052100695,0.0057454025,0.008453272,-0.005695865,0.011876525,0.017292667,-0.020532625,0.0033900547,-0.024413142,-0.029071571,0.005278006,-0.0015624983,0.012935133,-0.026152099,0.005805246
09d9635a,0.02690396,-0.00043836184,-0.0073223608,-0.0066055576,-0.0064668646,-0.006036917,-0.008236424,-0.022232676,0.014424631,-0.01315627,-0.01715738,0.0067490265,-0.006283243,0.002321651,-0.01608826,0.017409973,-0.0076930095,-0.028843489,-0.027222954,0.004060593,-0.015141486,0.008652267,0.012650799,-0.025633248,-0.016606381,0.030098137,-0.014466404,-0.011842645,0.028752925,0.018275116,-0.014197269,0.012471591
1b710efa,0.022645384,-0.026565323,-0.022167334,0.014642542,-0.0027291134,0.027255531,-0.030546613,-0.023955433,-0.009556539,-0.026624471,0.0148036685,-0.015352194,-0.0112164635,-0.014854178,0.007168114,0.0035730882,0.023130922,-0.029728644,-0.016728519,0.0043643913,0.026447214,-0.023518758,0.00045622283,0.012385256,0.01804233,0.017825874,-0.031082341,0.0034798216,0.019187847,-0.01429758,0.01442087,-0.018298833
9405ad27,-0.0027432276,0.01100079,-0.014161158,0.02186614,-0.013799704,0.0056384522,-0.023333097,0.030197315,-0.024465946,0.002711531,-0.029255074,-0.02013582,-0.015370342,-0.028163431,-0.009321157,0.028457316,-0.030555531,0.009012983,-0.0056388155,0.009999852,-0.02807563,0.015321093,0.016619813,-0.011743477,0.024149057,0.015260828,-0.02278767,-0.014219715,0.026250664,0.004696267,0.01935225,-0.015721595
1147dcdd,-0.0112437485,0.016668785,-0.028382096,0.011351222,-0.002475266,-0.025742289,0.01742173,0.014884984,-0.00022792086,-0.025284389,0.029878179,-0.015045071,-0.02991295,-0.018187325,-0.022852236,-0.0129619455,-0.019835804,-0.0059697246,0.007968866,0.028094612,0.026448637,-0.0035483125,-0.023725983,0.023855602,0.014745303,0.023066483,0.023330182,0.00097300415,-0.014270657,-0.009691727,0.027549567,-0.012622411
a3bf717a,-0.031276796,0.01513944,-0.013049693,0.024687491,0.0010558505,-0.020532487,0.02280891,-0.0066403653,-0.029235223,0.020935314,-0.01781231,-0.028038077,-0.021593938,0.029133454,0.0045398795,0.0013685083,-0.025349006,-0.020161778,0.015494551,-0.013845091,0.0060527464,0.018267361,0.00443543,-0.023780271,-0.022124413,0.024745978,0.021165885,0.0076590935,-0.010797624,0.008984277,0.011023184,0.022995044
7c1b77af,0.024134554,0.01601863,0.008838146,0.0062643574,-0.019795684,-0.013121666,-0.002346448,0.02682606,-0.026001712,0.025966913,-0.022703651,-0.016044453,-0.010999363,0.024395548,0.02147113,-0.0027952357,-0.0030594773,0.02589136,-0.0042113136,0.030930534,-0.012093311,0.012620835,-0.017557085,-0.025980126,-0.017228449,0.0009345029,0.0067477585,-0.02419257,0.0235488,0.030062968,-0.0301601,0.02734031
7f1ca1a9,0.009454455,-0.024547076,-0.008469057,0.02780955,0.005153889,-0.026187057,0.017308341,-0.017975189,0.008136608,-0.011796331,0.008346866,0.02842898,0.0027752887,0.021605615,0.012966396,-0.013492989,-0.003728133,0.029381,-0.0007359966,0.0009247688,0.020960737,-0.022767337,-0.01585413,0.023722619,-0.003305779,-0.020270634,-0.011336074,0.01675907,0.028797623,0.024148794,0.030336332,0.012320264
78bf8afb,0.004781913,0.011946306,-0.020070266,0.022496529,-0.029632535,0.011112359,0.011811536,-0.0120442845,0.008403642,0.012783659,-0.02813079,-0.0010500819,-0.012097645,-0.030631153,0.021518236,0.023943244,-0.028441213,-0.027799902,0.023042927,0.017960653,0.018982006,-0.025262846,-0.027313536,-0.028988097,-0.02384695,0.0017346075,0.02133358,-0.011243572,-0.025901044,0.013314464,0.022787765,-0.012151422
a027cb45,-0.023568425,-0.00621199,0.008063516,0.028667575,0.0101646185,0.010824675,-0.027242145,-0.02955661,-0.0010154218,-0.0087956,0.010731296,0.0046918145,0.022300687,0.02571276,0.029872652,-0.0091637755,-0.023228113,0.004800852,-0.008058734,0.026989702,0.022664389,0.018447919,-0.026927892,-0.017708221,0.0025841289,0.016626643,-0.022934265,-0.009660459,0.0062702936,0.0011300001,-0.030790146,-0.029013965
408c2657,-0.002096262,0.0028312674,-0.0020231227,0.0038552557,-0.023975478,0.014312979,-0.017161824,0.019773789,-0.020112589,-0.021353658,0.013166955,0.026025767,0.01779303,0.026410116,0.015347186,-0.016310541,-0.030311871,0.005880786,0.002050346,-0.023216581,-0.011424768,-0.011860676,0.027011143,0.020360997,0.027333414,-0.0077954475,-0.005798251,-0.0036009438,0.011677768,-0.012834902,0.019702986,-0.022705661
ac38406f,0.008637953,0.020209469,-0.00039635287,-0.026892237,-0.009412329,-0.01487862,-0.012855766,0.016318439,-0.011698732,0.0018575658,0.02136524,0.02334366,0.0019163489,0.011649136,0.028385714,0.006193405,-0.02178051,0.008362636,0.027795943,-0.0006898354,0.011966539,0.01368831,-0.008242284,-0.020510096,-0.028255926,0.028532472,0.023678128,-0.024054253,-0.018305285,0.008999462,-0.029927682,-0.025952594
0ce1928b,-0.009180174,0.016881445,-0.026962735,0.020712616,0.0006619359,0.026948275,0.0098796915,0.018471213,-0.007472014,-0.022333981,0.01755271,-0.027164537,0.01477295,0.031085007,0.028627085,0.027193476,-0.03050008,0.029835153,0.015703263,0.019791288,0.018921085,-0.022227924,0.018230818,0.022166364,0.001722408,-0.0070844092,-0.029481204,-0.005269578,-0.0139838895,-0.015480342,-0.007995726,-0.008936507
c9c69241,-0.025082327,0.025701785,-0.0085339155,0.01053192,-0.022258392,-0.018218461,0.028944256,-0.0037327264,0.0025163505,0.012115613,-0.004313511,-0.020723278,0.004809281,-0.016308878,-0.014663349,0.022315623,-0.01326636,-0.024143357,-0.026694484,-0.008015245,-0.012272236,0.026864393,0.021706888,-0.011807956,0.010652234,0.016168907,0.0062744203,0.019667385,-0.02582066,-0.016090848,-0.029677007,-0.0022928244
634ecbff,0.02338346,0.013605677,0.00263723,-0.004567558,0.031024251,0.015884807,0.009440262,0.030400774,0.02999661,0.007406146,-0.012279061,-0.0002805711,-0.017058369,0.01934923,0.023074945,0.015969405,-0.026077103,0.018409738,-0.024738172,-0.014854649,-0.02846654,-0.021022255,-0.017571088,0.025499333,0.0049010525,0.021494918,0.012554191,0.01863867,0.0053206873,0.015601932,-0.012135001,-0.0034364746
8beaa9e5,-0.003122072,0.02701941,0.02111813,-0.026990226,0.008488318,0.018370578,-0.018371416,0.016723646,0.027452588,0.0015156679,-0.024837185,-0.011087855,-0.0001093109,0.019009782,0.030461734,-0.02373805,-0.03123122,-0.02540795,0.0069607696,0.0117049655,0.012281882,-0.008851598,0.02905419,0.006518341,0.0038516405,0.016512675,0.00921653,-0.009524931,-0.014873629,-0.00021745927,-0.017865203,0.020043606
3dc5d1e5,-0.007130419,-0.008026286,0.0033333143,0.024317257,0.019243741,-0.020146525,-0.0052628466,-0.028261656,0.025614979,-0.011343785,0.026188701,0.021615455,0.004092246,0.024685074,-0.013814325,-0.030093124,0.00084397645,-0.011234318,-0.019656839,0.007976189,-0.019705515,-0.0111382175,-0.02137709,-0.013549648,0.023402413,-0.0056529064,0.018695682,0.0052835923,0.008536101,0.030494021,-0.024532879,-0.0005737683
b73f4064,-0.0031698374,0.029198432,-0.0051576635,-0.029941084,0.027218422,0.015828572,-0.014885089,0.0054492443,0.017259007,-0.013210061,-0.00043800368,-0.007064621,-0.028773677,0.0037057537,-0.00555358,-0.001210646,0.0018643489,-0.019720122,0.00581529,0.010783428,0.023555879,0.02231074,-0.013687131,0.009282576,0.021696365,-0.01103913,-0.0062603257,0.029733744,-0.008215274,-0.0046087126,0.0032690347,-0.024143497
538445d1,0.012023745,-0.024265354,0.019831033,0.004210639,0.028984385,-0.0191051,-0.010953336,0.0001427621,-6.116951e-05,-0.0036759055,0.013628898,-0.027202018,-0.009072104,-0.030527493,-0.0047632516,0.009749247,-0.030513508,0.0041336357,0.03089468,0.025752692,0.01464983,0.005993872,-0.027680341,0.0242032,-0.017925939,-0.02168174,-0.019487083,0.005964621,-0.020912545,-0.010981174,-0.028506633,0.013904455
